Дата	Характерный день	Торговый час	Характерный час	График ППП, МВтч	"Объем Торгового графика (скорректированное плановое почасовое потребление) МВт*час"	Объем покупки МВт*час	В т.ч. потери, отнесенные к объему покупки	Фактическое собственное потребление, МВтч	Покупка (+) / Продажа (-) на БР (BR+/-), МВтч	Объем покупки на БР (BR+), МВтч	Объем продажи на БР (BR-), МВтч
20.07.2016	рабочий день	12	пик	0	0	0	0	0,814	0	0	0
20.07.2016	рабочий день	13	пик	0	0	0	0	0,872	0	0	0
20.07.2016	рабочий день	14	пик	0	0	0	0	1,221	0	0	0
20.07.2016	рабочий день	15	пик	0	0	0	0	1,393	0	0	0
20.07.2016	рабочий день	16	полупик	0	0	0	0	1,305	0	0	0
20.07.2016	рабочий день	17	полупик	0	0	0	0	1,254	0	0	0
20.07.2016	рабочий день	18	полупик	0	0	0	0	1,442	0	0	0
20.07.2016	рабочий день	19	полупик	0	0	0	0	1,406	0	0	0
20.07.2016	рабочий день	20	полупик	0	0	0	0	1,443	0	0	0
20.07.2016	рабочий день	21	полупик	0	0	0	0	1,454	0	0	0
20.07.2016	рабочий день	22	полупик	0	0	0	0	2,259	0	0	0
20.07.2016	рабочий день	23	минимум	0	0	0	0	3,01	0	0	0
21.07.2016	рабочий день	0	минимум	0	0	0	0	2,982	0	0	0
21.07.2016	рабочий день	1	минимум	0	0	0	0	2,808	0	0	0
21.07.2016	рабочий день	2	минимум	0	0	0	0	2,987	0	0	0
21.07.2016	рабочий день	3	минимум	0	0	0	0	2,945	0	0	0
21.07.2016	рабочий день	4	минимум	0	0	0	0	2,999	0	0	0
21.07.2016	рабочий день	5	минимум	0	0	0	0	2,986	0	0	0
21.07.2016	рабочий день	6	минимум	0	0	0	0	2,928	0	0	0
21.07.2016	рабочий день	7	полупик	0	0	0	0	3,066	0	0	0
21.07.2016	рабочий день	8	пик	0	0	0	0	3,056	0	0	0
21.07.2016	рабочий день	9	пик	0	0	0	0	3,077	0	0	0
21.07.2016	рабочий день	10	пик	0	0	0	0	3,092	0	0	0
21.07.2016	рабочий день	11	пик	0	0	0	0	3	0	0	0
21.07.2016	рабочий день	12	пик	0	0	0	0	1,664	0	0	0
21.07.2016	рабочий день	13	пик	0	0	0	0	2,269	0	0	0
21.07.2016	рабочий день	14	пик	0	0	0	0	2,969	0	0	0
21.07.2016	рабочий день	15	пик	0	0	0	0	2,99	0	0	0
21.07.2016	рабочий день	16	полупик	0	0	0	0	3,044	0	0	0
21.07.2016	рабочий день	17	полупик	0	0	0	0	2,914	0	0	0
21.07.2016	рабочий день	18	полупик	0	0	0	0	2,9	0	0	0
21.07.2016	рабочий день	19	полупик	0	0	0	0	3,003	0	0	0
21.07.2016	рабочий день	20	полупик	0	0	0	0	2,972	0	0	0
21.07.2016	рабочий день	21	полупик	0	0	0	0	3,033	0	0	0
21.07.2016	рабочий день	22	полупик	0	0	0	0	2,993	0	0	0
21.07.2016	рабочий день	23	минимум	0	0	0	0	2,914	0	0	0
22.07.2016	рабочий день	0	минимум	0	0	0	0	2,975	0	0	0
22.07.2016	рабочий день	1	минимум	0	0	0	0	2,95	0	0	0
22.07.2016	рабочий день	2	минимум	0	0	0	0	2,957	0	0	0
22.07.2016	рабочий день	3	минимум	0	0	0	0	2,842	0	0	0
22.07.2016	рабочий день	4	минимум	0	0	0	0	2,893	0	0	0
22.07.2016	рабочий день	5	минимум	0	0	0	0	2,892	0	0	0
22.07.2016	рабочий день	6	минимум	0	0	0	0	2,77	0	0	0
22.07.2016	рабочий день	7	полупик	0	0	0	0	2,945	0	0	0
22.07.2016	рабочий день	8	пик	0	0	0	0	2,911	0	0	0
22.07.2016	рабочий день	9	пик	0	0	0	0	2,803	0	0	0
22.07.2016	рабочий день	10	пик	0	0	0	0	2,994	0	0	0
22.07.2016	рабочий день	11	пик	0	0	0	0	2,946	0	0	0
22.07.2016	рабочий день	12	пик	0	0	0	0	3,001	0	0	0
22.07.2016	рабочий день	13	пик	0	0	0	0	3,055	0	0	0
22.07.2016	рабочий день	14	пик	0	0	0	0	3,078	0	0	0
22.07.2016	рабочий день	15	пик	0	0	0	0	3,025	0	0	0
22.07.2016	рабочий день	16	полупик	0	0	0	0	3	0	0	0
22.07.2016	рабочий день	17	полупик	0	0	0	0	2,888	0	0	0
22.07.2016	рабочий день	18	полупик	0	0	0	0	3,056	0	0	0
22.07.2016	рабочий день	19	полупик	0	0	0	0	3,057	0	0	0
22.07.2016	рабочий день	20	полупик	0	0	0	0	2,992	0	0	0
22.07.2016	рабочий день	21	полупик	0	0	0	0	3,072	0	0	0
22.07.2016	рабочий день	22	полупик	0	0	0	0	3,047	0	0	0
22.07.2016	рабочий день	23	минимум	0	0	0	0	3,071	0	0	0
23.07.2016	выходной	0	минимум	0	0	0	0	3,059	0	0	0
23.07.2016	выходной	1	минимум	0	0	0	0	3,047	0	0	0
23.07.2016	выходной	2	минимум	0	0	0	0	3,067	0	0	0
23.07.2016	выходной	3	минимум	0	0	0	0	3,023	0	0	0
23.07.2016	выходной	4	минимум	0	0	0	0	3,035	0	0	0
23.07.2016	выходной	5	минимум	0	0	0	0	3,001	0	0	0
23.07.2016	выходной	6	минимум	0	0	0	0	2,976	0	0	0
23.07.2016	выходной	7	минимум	0	0	0	0	2,997	0	0	0
23.07.2016	выходной	8	полупик	0	0	0	0	2,958	0	0	0
23.07.2016	выходной	9	полупик	0	0	0	0	3,008	0	0	0
23.07.2016	выходной	10	полупик	0	0	0	0	2,959	0	0	0
23.07.2016	выходной	11	полупик	0	0	0	0	2,933	0	0	0
23.07.2016	выходной	12	полупик	0	0	0	0	2,957	0	0	0
23.07.2016	выходной	13	полупик	0	0	0	0	2,996	0	0	0
23.07.2016	выходной	14	полупик	0	0	0	0	3,018	0	0	0
23.07.2016	выходной	15	полупик	0	0	0	0	2,964	0	0	0
23.07.2016	выходной	16	полупик	0	0	0	0	2,974	0	0	0
23.07.2016	выходной	17	полупик	0	0	0	0	2,926	0	0	0
23.07.2016	выходной	18	полупик	0	0	0	0	3,014	0	0	0
23.07.2016	выходной	19	полупик	0	0	0	0	2,999	0	0	0
23.07.2016	выходной	20	полупик	0	0	0	0	2,95	0	0	0
23.07.2016	выходной	21	полупик	0	0	0	0	2,974	0	0	0
23.07.2016	выходной	22	полупик	0	0	0	0	2,997	0	0	0
23.07.2016	выходной	23	полупик	0	0	0	0	2,951	0	0	0
24.07.2016	выходной	0	минимум	0	0	0	0	2,51	0	0	0
24.07.2016	выходной	1	минимум	0	0	0	0	1,559	0	0	0
24.07.2016	выходной	2	минимум	0	0	0	0	1,096	0	0	0
24.07.2016	выходной	3	минимум	0	0	0	0	0,887	0	0	0
24.07.2016	выходной	4	минимум	0	0	0	0	0,759	0	0	0
24.07.2016	выходной	5	минимум	0	0	0	0	0,791	0	0	0
24.07.2016	выходной	6	минимум	0	0	0	0	0,79	0	0	0
24.07.2016	выходной	7	минимум	0	0	0	0	0,7	0	0	0
24.07.2016	выходной	8	полупик	0	0	0	0	0,679	0	0	0
24.07.2016	выходной	9	полупик	0	0	0	0	0,667	0	0	0
24.07.2016	выходной	10	полупик	0	0	0	0	0,68	0	0	0
24.07.2016	выходной	11	полупик	0	0	0	0	0,689	0	0	0
24.07.2016	выходной	12	полупик	0	0	0	0	0,698	0	0	0
24.07.2016	выходной	13	полупик	0	0	0	0	0,707	0	0	0
24.07.2016	выходной	14	полупик	0	0	0	0	0,764	0	0	0
24.07.2016	выходной	15	полупик	0	0	0	0	0,703	0	0	0
24.07.2016	выходной	16	полупик	0	0	0	0	0,682	0	0	0
24.07.2016	выходной	17	полупик	0	0	0	0	0,663	0	0	0
24.07.2016	выходной	18	полупик	0	0	0	0	0,668	0	0	0
24.07.2016	выходной	19	полупик	0	0	0	0	0,669	0	0	0
24.07.2016	выходной	20	полупик	0	0	0	0	0,684	0	0	0
24.07.2016	выходной	21	полупик	0	0	0	0	0,585	0	0	0
24.07.2016	выходной	22	полупик	0	0	0	0	0,657	0	0	0
24.07.2016	выходной	23	полупик	0	0	0	0	0,752	0	0	0
25.07.2016	рабочий день	0	минимум	0	0	0	0	0,822	0	0	0
25.07.2016	рабочий день	1	минимум	0	0	0	0	0,721	0	0	0
25.07.2016	рабочий день	2	минимум	0	0	0	0	0,665	0	0	0
25.07.2016	рабочий день	3	минимум	0	0	0	0	0,658	0	0	0
25.07.2016	рабочий день	4	минимум	0	0	0	0	0,672	0	0	0
25.07.2016	рабочий день	5	минимум	0	0	0	0	0,731	0	0	0
25.07.2016	рабочий день	6	минимум	0	0	0	0	0,821	0	0	0
25.07.2016	рабочий день	7	полупик	0	0	0	0	0,842	0	0	0
25.07.2016	рабочий день	8	пик	0	0	0	0	0,819	0	0	0
25.07.2016	рабочий день	9	пик	0	0	0	0	0,941	0	0	0
25.07.2016	рабочий день	10	пик	0	0	0	0	0,725	0	0	0
25.07.2016	рабочий день	11	пик	0	0	0	0	0,917	0	0	0
25.07.2016	рабочий день	12	пик	0	0	0	0	0,919	0	0	0
25.07.2016	рабочий день	13	пик	0	0	0	0	0,855	0	0	0
25.07.2016	рабочий день	14	пик	0	0	0	0	0,89	0	0	0
25.07.2016	рабочий день	15	пик	0	0	0	0	1,183	0	0	0
25.07.2016	рабочий день	16	полупик	0	0	0	0	1,172	0	0	0
25.07.2016	рабочий день	17	полупик	0	0	0	0	1,401	0	0	0
25.07.2016	рабочий день	18	полупик	0	0	0	0	1,506	0	0	0
25.07.2016	рабочий день	19	полупик	0	0	0	0	1,511	0	0	0
25.07.2016	рабочий день	20	полупик	0	0	0	0	1,649	0	0	0
25.07.2016	рабочий день	21	полупик	0	0	0	0	2,755	0	0	0
25.07.2016	рабочий день	22	полупик	0	0	0	0	2,911	0	0	0
25.07.2016	рабочий день	23	минимум	0	0	0	0	3,008	0	0	0
26.07.2016	рабочий день	0	минимум	0	0	0	0	3,026	0	0	0
26.07.2016	рабочий день	1	минимум	0	0	0	0	3,079	0	0	0
26.07.2016	рабочий день	2	минимум	0	0	0	0	2,933	0	0	0
26.07.2016	рабочий день	3	минимум	0	0	0	0	3,111	0	0	0
26.07.2016	рабочий день	4	минимум	0	0	0	0	3,063	0	0	0
26.07.2016	рабочий день	5	минимум	0	0	0	0	1,706	0	0	0
26.07.2016	рабочий день	6	минимум	0	0	0	0	1,442	0	0	0
26.07.2016	рабочий день	7	полупик	0	0	0	0	1,643	0	0	0
26.07.2016	рабочий день	8	пик	0	0	0	0	1,824	0	0	0
26.07.2016	рабочий день	9	пик	0	0	0	0	2,725	0	0	0
26.07.2016	рабочий день	10	пик	0	0	0	0	2,823	0	0	0
26.07.2016	рабочий день	11	пик	0	0	0	0	2,821	0	0	0
26.07.2016	рабочий день	12	пик	0	0	0	0	2,861	0	0	0
26.07.2016	рабочий день	13	пик	0	0	0	0	3,038	0	0	0
26.07.2016	рабочий день	14	пик	0	0	0	0	3,003	0	0	0
26.07.2016	рабочий день	15	пик	0	0	0	0	2,945	0	0	0
26.07.2016	рабочий день	16	полупик	0	0	0	0	2,751	0	0	0
26.07.2016	рабочий день	17	полупик	0	0	0	0	2,846	0	0	0
26.07.2016	рабочий день	18	полупик	0	0	0	0	2,903	0	0	0
26.07.2016	рабочий день	19	полупик	0	0	0	0	2,931	0	0	0
26.07.2016	рабочий день	20	полупик	0	0	0	0	3,045	0	0	0
26.07.2016	рабочий день	21	полупик	0	0	0	0	3,076	0	0	0
26.07.2016	рабочий день	22	полупик	0	0	0	0	3,025	0	0	0
26.07.2016	рабочий день	23	минимум	0	0	0	0	2,98	0	0	0
27.07.2016	рабочий день	0	минимум	0	0	0	0	3,038	0	0	0
27.07.2016	рабочий день	1	минимум	0	0	0	0	3,053	0	0	0
27.07.2016	рабочий день	2	минимум	0	0	0	0	3,038	0	0	0
27.07.2016	рабочий день	3	минимум	0	0	0	0	2,86	0	0	0
27.07.2016	рабочий день	4	минимум	0	0	0	0	3,025	0	0	0
27.07.2016	рабочий день	5	минимум	0	0	0	0	3,029	0	0	0
27.07.2016	рабочий день	6	минимум	0	0	0	0	2,978	0	0	0
27.07.2016	рабочий день	7	полупик	0	0	0	0	3,046	0	0	0
27.07.2016	рабочий день	8	пик	0	0	0	0	3,038	0	0	0
27.07.2016	рабочий день	9	пик	0	0	0	0	1,45	0	0	0
27.07.2016	рабочий день	10	пик	0	0	0	0	2,567	0	0	0
27.07.2016	рабочий день	11	пик	0	0	0	0	2,993	0	0	0
27.07.2016	рабочий день	12	пик	0	0	0	0	2,999	0	0	0
27.07.2016	рабочий день	13	пик	0	0	0	0	3,021	0	0	0
27.07.2016	рабочий день	14	пик	0	0	0	0	3,018	0	0	0
27.07.2016	рабочий день	15	пик	0	0	0	0	3,044	0	0	0
27.07.2016	рабочий день	16	полупик	0	0	0	0	2,931	0	0	0
27.07.2016	рабочий день	17	полупик	0	0	0	0	2,948	0	0	0
27.07.2016	рабочий день	18	полупик	0	0	0	0	3,025	0	0	0
27.07.2016	рабочий день	19	полупик	0	0	0	0	3,009	0	0	0
27.07.2016	рабочий день	20	полупик	0	0	0	0	2,97	0	0	0
27.07.2016	рабочий день	21	полупик	0	0	0	0	2,975	0	0	0
27.07.2016	рабочий день	22	полупик	0	0	0	0	2,845	0	0	0
27.07.2016	рабочий день	23	минимум	0	0	0	0	2,718	0	0	0
28.07.2016	рабочий день	0	минимум	0	0	0	0	2,962	0	0	0
28.07.2016	рабочий день	1	минимум	0	0	0	0	2,974	0	0	0
28.07.2016	рабочий день	2	минимум	0	0	0	0	2,944	0	0	0
28.07.2016	рабочий день	3	минимум	0	0	0	0	2,986	0	0	0
28.07.2016	рабочий день	4	минимум	0	0	0	0	3,036	0	0	0
28.07.2016	рабочий день	5	минимум	0	0	0	0	3,102	0	0	0
28.07.2016	рабочий день	6	минимум	0	0	0	0	3,087	0	0	0
28.07.2016	рабочий день	7	полупик	0	0	0	0	3,065	0	0	0
28.07.2016	рабочий день	8	пик	0	0	0	0	3,045	0	0	0
28.07.2016	рабочий день	9	пик	0	0	0	0	3,01	0	0	0
28.07.2016	рабочий день	10	пик	0	0	0	0	3,036	0	0	0
28.07.2016	рабочий день	11	пик	0	0	0	0	3,037	0	0	0
28.07.2016	рабочий день	12	пик	0	0	0	0	3,05	0	0	0
28.07.2016	рабочий день	13	пик	0	0	0	0	3,007	0	0	0
28.07.2016	рабочий день	14	пик	0	0	0	0	2,98	0	0	0
28.07.2016	рабочий день	15	пик	0	0	0	0	2,803	0	0	0
28.07.2016	рабочий день	16	полупик	0	0	0	0	2,957	0	0	0
28.07.2016	рабочий день	17	полупик	0	0	0	0	2,669	0	0	0
28.07.2016	рабочий день	18	полупик	0	0	0	0	2,612	0	0	0
28.07.2016	рабочий день	19	полупик	0	0	0	0	2,959	0	0	0
28.07.2016	рабочий день	20	полупик	0	0	0	0	2,931	0	0	0
28.07.2016	рабочий день	21	полупик	0	0	0	0	2,822	0	0	0
28.07.2016	рабочий день	22	полупик	0	0	0	0	2,927	0	0	0
28.07.2016	рабочий день	23	минимум	0	0	0	0	2,87	0	0	0
29.07.2016	рабочий день	0	минимум	0	0	0	0	2,857	0	0	0
29.07.2016	рабочий день	1	минимум	0	0	0	0	2,913	0	0	0
29.07.2016	рабочий день	2	минимум	0	0	0	0	2,869	0	0	0
29.07.2016	рабочий день	3	минимум	0	0	0	0	2,789	0	0	0
29.07.2016	рабочий день	4	минимум	0	0	0	0	2,477	0	0	0
29.07.2016	рабочий день	5	минимум	0	0	0	0	1,311	0	0	0
29.07.2016	рабочий день	6	минимум	0	0	0	0	0,787	0	0	0
29.07.2016	рабочий день	7	полупик	0	0	0	0	0,913	0	0	0
29.07.2016	рабочий день	8	пик	0	0	0	0	0,721	0	0	0
29.07.2016	рабочий день	9	пик	0	0	0	0	0,726	0	0	0
29.07.2016	рабочий день	10	пик	0	0	0	0	0,954	0	0	0
29.07.2016	рабочий день	11	пик	0	0	0	0	0,845	0	0	0
29.07.2016	рабочий день	12	пик	0	0	0	0	0,814	0	0	0
29.07.2016	рабочий день	13	пик	0	0	0	0	0,58	0	0	0
29.07.2016	рабочий день	14	пик	0	0	0	0	0,518	0	0	0
29.07.2016	рабочий день	15	пик	0	0	0	0	0,623	0	0	0
29.07.2016	рабочий день	16	полупик	0	0	0	0	0,631	0	0	0
29.07.2016	рабочий день	17	полупик	0	0	0	0	0,464	0	0	0
29.07.2016	рабочий день	18	полупик	0	0	0	0	0,498	0	0	0
29.07.2016	рабочий день	19	полупик	0	0	0	0	0,706	0	0	0
29.07.2016	рабочий день	20	полупик	0	0	0	0	0,735	0	0	0
29.07.2016	рабочий день	21	полупик	0	0	0	0	0,753	0	0	0
29.07.2016	рабочий день	22	полупик	0	0	0	0	0,732	0	0	0
29.07.2016	рабочий день	23	минимум	0	0	0	0	0,725	0	0	0
30.07.2016	выходной	0	минимум	0,25	0	0	0	0,709	0	0	0
30.07.2016	выходной	1	минимум	0,25	0	0	0	0,703	0	0	0
30.07.2016	выходной	2	минимум	0,25	0	0	0	0,65	0	0	0
30.07.2016	выходной	3	минимум	0,25	0	0	0	0,466	0	0	0
30.07.2016	выходной	4	минимум	0,25	0	0	0	0,649	0	0	0
30.07.2016	выходной	5	минимум	0,25	0	0	0	0,634	0	0	0
30.07.2016	выходной	6	минимум	0,25	0	0	0	0,662	0	0	0
30.07.2016	выходной	7	минимум	0,25	0	0	0	0,629	0	0	0
30.07.2016	выходной	8	полупик	0,25	0	0	0	0,643	0	0	0
30.07.2016	выходной	9	полупик	0,25	0	0	0	0,637	0	0	0
30.07.2016	выходной	10	полупик	0,25	0	0	0	0,63	0	0	0
30.07.2016	выходной	11	полупик	0,25	0	0	0	0,624	0	0	0
30.07.2016	выходной	12	полупик	0,25	0	0	0	0,635	0	0	0
30.07.2016	выходной	13	полупик	0,25	0	0	0	0,666	0	0	0
30.07.2016	выходной	14	полупик	0,25	0	0	0	0,626	0	0	0
30.07.2016	выходной	15	полупик	0,25	0	0	0	0,646	0	0	0
30.07.2016	выходной	16	полупик	0,25	0	0	0	0,628	0	0	0
30.07.2016	выходной	17	полупик	0,25	0	0	0	0,622	0	0	0
30.07.2016	выходной	18	полупик	0,25	0	0	0	0,629	0	0	0
30.07.2016	выходной	19	полупик	0,25	0	0	0	0,615	0	0	0
30.07.2016	выходной	20	полупик	0,25	0	0	0	0,62	0	0	0
30.07.2016	выходной	21	полупик	0,25	0	0	0	0,631	0	0	0
30.07.2016	выходной	22	полупик	0,25	0	0	0	0,611	0	0	0
30.07.2016	выходной	23	полупик	0,25	0	0	0	0,601	0	0	0
31.07.2016	выходной	0	минимум	0	0	0	0	0,597	0	0	0
31.07.2016	выходной	1	минимум	0	0	0	0	0,607	0	0	0
31.07.2016	выходной	2	минимум	0	0	0	0	0,577	0	0	0
31.07.2016	выходной	3	минимум	0	0	0	0	0,452	0	0	0
31.07.2016	выходной	4	минимум	0	0	0	0	0,622	0	0	0
31.07.2016	выходной	5	минимум	0	0	0	0	0,598	0	0	0
31.07.2016	выходной	6	минимум	0	0	0	0	0,564	0	0	0
31.07.2016	выходной	7	минимум	0	0	0	0	0,524	0	0	0
31.07.2016	выходной	8	полупик	0	0	0	0	0,607	0	0	0
31.07.2016	выходной	9	полупик	0	0	0	0	0,57	0	0	0
31.07.2016	выходной	10	полупик	0	0	0	0	0,458	0	0	0
31.07.2016	выходной	11	полупик	0	0	0	0	0,601	0	0	0
31.07.2016	выходной	12	полупик	0	0	0	0	0,588	0	0	0
